pattern,condition,stream_id,stream_seed,system,beta,utility_u,mean_l1_dist,terminal_l1_dist,convergence_turn,oscillation_sign_flips,oscillation_rate
P1-n4,D-dependent,0,20260228,uncoupled,0.0,0.8068120367408838,0.38637592651823255,0.19349468645367782,12.0,26.0,0.5909090909090909
P1-n4,D-dependent,0,20260228,coupled,0.1,0.7993332720608971,0.40133345587820585,0.17600774133718605,12.0,23.0,0.5227272727272727
P1-n4,D-dependent,0,20260228,coupled,0.3,0.7884378790823133,0.4231242418353734,0.1066591625190641,12.0,25.0,0.5681818181818182
P1-n4,D-dependent,0,20260228,coupled,0.5,0.7925600259795221,0.4148799480409558,0.0,12.0,26.0,0.5909090909090909
P1-n4,D-independent,0,20260228,uncoupled,0.0,0.8580310004255306,0.28393799914893886,0.0,5.0,26.0,0.5909090909090909
P1-n4,D-independent,0,20260228,coupled,0.1,0.8580310004255306,0.28393799914893886,0.0,5.0,26.0,0.5909090909090909
P1-n4,D-independent,0,20260228,coupled,0.3,0.8580310004255306,0.28393799914893886,0.0,5.0,26.0,0.5909090909090909
P1-n4,D-independent,0,20260228,coupled,0.5,0.8580310004255306,0.28393799914893886,0.0,5.0,26.0,0.5909090909090909
P1-n4,D-mismatch,0,20260228,uncoupled,0.0,0.8068120367408838,0.38637592651823255,0.19349468645367782,12.0,26.0,0.5909090909090909
P1-n4,D-mismatch,0,20260228,coupled,0.1,0.8036673390407354,0.39266532191852915,0.20979935824874543,12.0,26.0,0.5909090909090909
P1-n4,D-mismatch,0,20260228,coupled,0.3,0.7817434647774587,0.43651307044508253,0.27542700443943186,13.0,29.0,0.6590909090909091
P1-n4,D-mismatch,0,20260228,coupled,0.5,0.7582740338312202,0.48345193233755973,0.36477578017032364,13.0,28.0,0.6363636363636364
P1-n4,D-dependent,1,20260229,uncoupled,0.0,0.7271784945472737,0.5456430109054528,0.46360193576337855,13.0,12.0,0.2727272727272727
P1-n4,D-dependent,1,20260229,coupled,0.1,0.7556947679291446,0.48861046414171083,0.36686984357129376,13.0,12.0,0.2727272727272727
P1-n4,D-dependent,1,20260229,coupled,0.3,0.7962572800955172,0.40748543980896557,0.18255835949231353,12.0,13.0,0.29545454545454547
P1-n4,D-dependent,1,20260229,coupled,0.5,0.8231582198364362,0.35368356032712756,0.0,2.0,15.0,0.3409090909090909
P1-n4,D-independent,1,20260229,uncoupled,0.0,0.8637988914701835,0.27240221705963286,0.0,2.0,12.0,0.2727272727272727
P1-n4,D-independent,1,20260229,coupled,0.1,0.8637988914701835,0.27240221705963286,0.0,2.0,12.0,0.2727272727272727
P1-n4,D-independent,1,20260229,coupled,0.3,0.8637988914701835,0.27240221705963286,0.0,2.0,12.0,0.2727272727272727
P1-n4,D-independent,1,20260229,coupled,0.5,0.8637988914701835,0.27240221705963286,0.0,2.0,12.0,0.2727272727272727
P1-n4,D-mismatch,1,20260229,uncoupled,0.0,0.7271784945472737,0.5456430109054528,0.46360193576337855,13.0,12.0,0.2727272727272727
P1-n4,D-mismatch,1,20260229,coupled,0.1,0.6973089126751288,0.6053821746497424,0.549545142854946,13.0,12.0,0.2727272727272727
P1-n4,D-mismatch,1,20260229,coupled,0.3,0.6335226903897588,0.7329546192204823,0.745519429111834,13.0,12.0,0.2727272727272727
P1-n4,D-mismatch,1,20260229,coupled,0.5,0.564835123129346,0.8703297537413079,0.9750617605533453,13.0,11.0,0.25
P1-n4,D-dependent,2,20260230,uncoupled,0.0,0.7838628036262713,0.4322743927474575,0.31498806173418975,13.0,26.0,0.5909090909090909
P1-n4,D-dependent,2,20260230,coupled,0.1,0.807652613019136,0.38469477396172796,0.25945618369282897,13.0,28.0,0.6363636363636364
P1-n4,D-dependent,2,20260230,coupled,0.3,0.8568979355057641,0.28620412898847175,0.1404852354297898,4.0,31.0,0.7045454545454546
P1-n4,D-dependent,2,20260230,coupled,0.5,0.8908688257771885,0.2182623484456229,0.0,4.0,30.0,0.6818181818181818
P1-n4,D-independent,2,20260230,uncoupled,0.0,0.9084450343173056,0.1831099313653888,0.0,4.0,26.0,0.5909090909090909
P1-n4,D-independent,2,20260230,coupled,0.1,0.9084450343173056,0.1831099313653888,0.0,4.0,26.0,0.5909090909090909
P1-n4,D-independent,2,20260230,coupled,0.3,0.9084450343173056,0.1831099313653888,0.0,4.0,26.0,0.5909090909090909
P1-n4,D-independent,2,20260230,coupled,0.5,0.9084450343173056,0.1831099313653888,0.0,4.0,26.0,0.5909090909090909
P1-n4,D-mismatch,2,20260230,uncoupled,0.0,0.7838628036262713,0.4322743927474575,0.31498806173418975,13.0,26.0,0.5909090909090909
P1-n4,D-mismatch,2,20260230,coupled,0.1,0.7587517505422995,0.482496498915401,0.36904177429558066,13.0,24.0,0.5454545454545454
P1-n4,D-mismatch,2,20260230,coupled,0.3,0.7103718126313938,0.5792563747372123,0.47471030278953563,13.0,26.0,0.5909090909090909
P1-n4,D-mismatch,2,20260230,coupled,0.5,0.66274413637323,0.6745117272535399,0.5791211325564254,13.0,28.0,0.6363636363636364
P1-n4,D-dependent,3,20260231,uncoupled,0.0,0.7918626899040972,0.41627462019180556,0.26053884631804214,1.0,26.0,0.5909090909090909
P1-n4,D-dependent,3,20260231,coupled,0.1,0.7857431395143887,0.4285137209712226,0.21112627855533567,1.0,26.0,0.5909090909090909
P1-n4,D-dependent,3,20260231,coupled,0.3,0.7711369184981449,0.45772616300371016,0.10861241274381783,1.0,23.0,0.5227272727272727
P1-n4,D-dependent,3,20260231,coupled,0.5,0.7503198996701492,0.4993602006597016,0.0,1.0,20.0,0.45454545454545453
P1-n4,D-independent,3,20260231,uncoupled,0.0,0.8137565375873791,0.37248692482524176,0.0,11.0,26.0,0.5909090909090909
P1-n4,D-independent,3,20260231,coupled,0.1,0.8137565375873791,0.37248692482524176,0.0,11.0,26.0,0.5909090909090909
P1-n4,D-independent,3,20260231,coupled,0.3,0.8137565375873791,0.37248692482524176,0.0,11.0,26.0,0.5909090909090909
P1-n4,D-independent,3,20260231,coupled,0.5,0.8137565375873791,0.37248692482524176,0.0,11.0,26.0,0.5909090909090909
P1-n4,D-mismatch,3,20260231,uncoupled,0.0,0.7918626899040972,0.41627462019180556,0.26053884631804214,1.0,26.0,0.5909090909090909
P1-n4,D-mismatch,3,20260231,coupled,0.1,0.7972637067286817,0.40547258654263657,0.3093180616991964,1.0,26.0,0.5909090909090909
P1-n4,D-mismatch,3,20260231,coupled,0.3,0.8058136839794827,0.3883726320410345,0.4065079720659027,1.0,32.0,0.7272727272727273
P1-n4,D-mismatch,3,20260231,coupled,0.5,0.807383067507611,0.3852338649847779,0.5055772976411419,1.0,36.0,0.8181818181818182
P1-n4,D-dependent,4,20260232,uncoupled,0.0,0.6381653891021022,0.7236692217957956,0.2593793361801051,13.0,14.0,0.3181818181818182
P1-n4,D-dependent,4,20260232,coupled,0.1,0.6620012465487757,0.6759975069024488,0.20372825222059815,12.0,14.0,0.3181818181818182
P1-n4,D-dependent,4,20260232,coupled,0.3,0.7055316886182095,0.5889366227635809,0.09679210280244709,12.0,13.0,0.29545454545454547
P1-n4,D-dependent,4,20260232,coupled,0.5,0.7383385310108646,0.523322937978271,0.0,11.0,9.0,0.20454545454545456
P1-n4,D-independent,4,20260232,uncoupled,0.0,0.7636648225522141,0.4726703548955717,0.0,11.0,14.0,0.3181818181818182
P1-n4,D-independent,4,20260232,coupled,0.1,0.7636648225522141,0.4726703548955717,0.0,11.0,14.0,0.3181818181818182
P1-n4,D-independent,4,20260232,coupled,0.3,0.7636648225522141,0.4726703548955717,0.0,11.0,14.0,0.3181818181818182
P1-n4,D-independent,4,20260232,coupled,0.5,0.7636648225522141,0.4726703548955717,0.0,11.0,14.0,0.3181818181818182
P1-n4,D-mismatch,4,20260232,uncoupled,0.0,0.6381653891021022,0.7236692217957956,0.2593793361801051,13.0,14.0,0.3181818181818182
P1-n4,D-mismatch,4,20260232,coupled,0.1,0.6121886252765003,0.7756227494469994,0.3278438612145916,13.0,15.0,0.3409090909090909
P1-n4,D-mismatch,4,20260232,coupled,0.3,0.5508265620650239,0.8983468758699522,0.5080845700057817,13.0,17.0,0.38636363636363635
P1-n4,D-mismatch,4,20260232,coupled,0.5,0.4718183643563373,1.0563632712873254,0.7346551667988568,13.0,20.0,0.45454545454545453
P1-n4,D-dependent,5,20260233,uncoupled,0.0,0.8304609928701706,0.3390780142596588,0.41803084417233527,5.0,28.0,0.6363636363636364
P1-n4,D-dependent,5,20260233,coupled,0.1,0.8438856958409412,0.3122286083181176,0.33382455823366025,5.0,28.0,0.6363636363636364
P1-n4,D-dependent,5,20260233,coupled,0.3,0.8666723071250164,0.2666553857499671,0.16717601693265757,6.0,29.0,0.6590909090909091
P1-n4,D-dependent,5,20260233,coupled,0.5,0.8604770010074048,0.2790459979851904,0.0,6.0,30.0,0.6818181818181818
P1-n4,D-independent,5,20260233,uncoupled,0.0,0.8616855321824206,0.2766289356351588,0.0,6.0,28.0,0.6363636363636364
P1-n4,D-independent,5,20260233,coupled,0.1,0.8616855321824206,0.2766289356351588,0.0,6.0,28.0,0.6363636363636364
P1-n4,D-independent,5,20260233,coupled,0.3,0.8616855321824206,0.2766289356351588,0.0,6.0,28.0,0.6363636363636364
P1-n4,D-independent,5,20260233,coupled,0.5,0.8616855321824206,0.2766289356351588,0.0,6.0,28.0,0.6363636363636364
P1-n4,D-mismatch,5,20260233,uncoupled,0.0,0.8304609928701706,0.3390780142596588,0.41803084417233527,5.0,28.0,0.6363636363636364
P1-n4,D-mismatch,5,20260233,coupled,0.1,0.8156431795641466,0.3687136408717068,0.5034393103370899,5.0,28.0,0.6363636363636364
P1-n4,D-mismatch,5,20260233,coupled,0.3,0.7805479596701396,0.4389040806597209,0.6799349433973849,13.0,31.0,0.7045454545454546
P1-n4,D-mismatch,5,20260233,coupled,0.5,0.7434514069569658,0.5130971860860684,0.8131250737199098,13.0,33.0,0.75
P1-n4,D-dependent,6,20260234,uncoupled,0.0,0.7183595317044627,0.5632809365910746,0.23445589181865312,12.0,18.0,0.4090909090909091
P1-n4,D-dependent,6,20260234,coupled,0.1,0.7234985816414804,0.5530028367170392,0.1860667646326977,12.0,19.0,0.4318181818181818
P1-n4,D-dependent,6,20260234,coupled,0.3,0.7351538800634199,0.5296922398731604,0.08936932007228165,12.0,20.0,0.45454545454545453
P1-n4,D-dependent,6,20260234,coupled,0.5,0.7426100671192242,0.5147798657615515,0.0,12.0,20.0,0.45454545454545453
P1-n4,D-independent,6,20260234,uncoupled,0.0,0.755114247862523,0.489771504274954,0.0,10.0,18.0,0.4090909090909091
P1-n4,D-independent,6,20260234,coupled,0.1,0.755114247862523,0.489771504274954,0.0,10.0,18.0,0.4090909090909091
P1-n4,D-independent,6,20260234,coupled,0.3,0.755114247862523,0.489771504274954,0.0,10.0,18.0,0.4090909090909091
P1-n4,D-independent,6,20260234,coupled,0.5,0.755114247862523,0.489771504274954,0.0,10.0,18.0,0.4090909090909091
P1-n4,D-mismatch,6,20260234,uncoupled,0.0,0.7183595317044627,0.5632809365910746,0.23445589181865312,12.0,18.0,0.4090909090909091
P1-n4,D-mismatch,6,20260234,coupled,0.1,0.7146411526755672,0.5707176946488658,0.25904025736873737,13.0,20.0,0.45454545454545453
P1-n4,D-mismatch,6,20260234,coupled,0.3,0.7027683915403553,0.5944632169192895,0.29524061498860427,13.0,21.0,0.4772727272727273
P1-n4,D-mismatch,6,20260234,coupled,0.5,0.6845447768385298,0.6309104463229405,0.3794053400539234,13.0,20.0,0.45454545454545453
P1-n4,D-dependent,7,20260235,uncoupled,0.0,0.6200655204027379,0.7598689591945244,0.43740492886177623,13.0,20.0,0.45454545454545453
P1-n4,D-dependent,7,20260235,coupled,0.1,0.6355953047785856,0.7288093904428287,0.3648244483888902,13.0,20.0,0.45454545454545453
P1-n4,D-dependent,7,20260235,coupled,0.3,0.6698740651853787,0.6602518696292425,0.1967317847572676,12.0,19.0,0.4318181818181818
P1-n4,D-dependent,7,20260235,coupled,0.5,0.7022427065435382,0.5955145869129237,0.0,12.0,18.0,0.4090909090909091
P1-n4,D-independent,7,20260235,uncoupled,0.0,0.8136912339107403,0.3726175321785194,0.0,8.0,20.0,0.45454545454545453
P1-n4,D-independent,7,20260235,coupled,0.1,0.8136912339107403,0.3726175321785194,0.0,8.0,20.0,0.45454545454545453
P1-n4,D-independent,7,20260235,coupled,0.3,0.8136912339107403,0.3726175321785194,0.0,8.0,20.0,0.45454545454545453
P1-n4,D-independent,7,20260235,coupled,0.5,0.8136912339107403,0.3726175321785194,0.0,8.0,20.0,0.45454545454545453
P1-n4,D-mismatch,7,20260235,uncoupled,0.0,0.6200655204027379,0.7598689591945244,0.43740492886177623,13.0,20.0,0.45454545454545453
P1-n4,D-mismatch,7,20260235,coupled,0.1,0.6055174423174203,0.7889651153651592,0.502478204653592,13.0,22.0,0.5
P1-n4,D-mismatch,7,20260235,coupled,0.3,0.5788086438680142,0.8423827122639717,0.6186326201182915,13.0,22.0,0.5
P1-n4,D-mismatch,7,20260235,coupled,0.5,0.554287037542857,0.8914259249142858,0.7259887070520182,13.0,24.0,0.5454545454545454
P1-n4,D-dependent,8,20260236,uncoupled,0.0,0.7171836445172048,0.5656327109655904,0.49939660719147727,13.0,18.0,0.4090909090909091
P1-n4,D-dependent,8,20260236,coupled,0.1,0.7183438037608759,0.5633123924782482,0.4078479774911429,13.0,21.0,0.4772727272727273
P1-n4,D-dependent,8,20260236,coupled,0.3,0.7107083447768767,0.5785833104462464,0.2151776914668323,11.0,21.0,0.4772727272727273
P1-n4,D-dependent,8,20260236,coupled,0.5,0.6911841626113926,0.6176316747772147,0.0,11.0,20.0,0.45454545454545453
P1-n4,D-independent,8,20260236,uncoupled,0.0,0.7677436715342935,0.464512656931413,0.0,11.0,18.0,0.4090909090909091
P1-n4,D-independent,8,20260236,coupled,0.1,0.7677436715342935,0.464512656931413,0.0,11.0,18.0,0.4090909090909091
P1-n4,D-independent,8,20260236,coupled,0.3,0.7677436715342935,0.464512656931413,0.0,11.0,18.0,0.4090909090909091
P1-n4,D-independent,8,20260236,coupled,0.5,0.7677436715342935,0.464512656931413,0.0,11.0,18.0,0.4090909090909091
P1-n4,D-mismatch,8,20260236,uncoupled,0.0,0.7171836445172048,0.5656327109655904,0.49939660719147727,13.0,18.0,0.4090909090909091
P1-n4,D-mismatch,8,20260236,coupled,0.1,0.7091405340060812,0.5817189319878376,0.5892049228479463,13.0,20.0,0.45454545454545453
P1-n4,D-mismatch,8,20260236,coupled,0.3,0.7002610966651583,0.5994778066696833,0.6716314950902319,13.0,15.0,0.3409090909090909
P1-n4,D-mismatch,8,20260236,coupled,0.5,0.68846481124534,0.6230703775093199,0.711700836288485,13.0,17.0,0.38636363636363635
P1-n4,D-dependent,9,20260237,uncoupled,0.0,0.7011430719720761,0.5977138560558478,0.38470449621535036,13.0,26.0,0.5909090909090909
P1-n4,D-dependent,9,20260237,coupled,0.1,0.718693547319907,0.5626129053601862,0.3073314364478484,13.0,26.0,0.5909090909090909
P1-n4,D-dependent,9,20260237,coupled,0.3,0.7542244741051021,0.4915510517897959,0.15458016275123362,12.0,23.0,0.5227272727272727
P1-n4,D-dependent,9,20260237,coupled,0.5,0.7854297714769173,0.4291404570461654,0.0,7.0,22.0,0.5
P1-n4,D-independent,9,20260237,uncoupled,0.0,0.822089525967236,0.35582094806552816,0.0,10.0,26.0,0.5909090909090909
P1-n4,D-independent,9,20260237,coupled,0.1,0.822089525967236,0.35582094806552816,0.0,10.0,26.0,0.5909090909090909
P1-n4,D-independent,9,20260237,coupled,0.3,0.822089525967236,0.35582094806552816,0.0,10.0,26.0,0.5909090909090909
P1-n4,D-independent,9,20260237,coupled,0.5,0.822089525967236,0.35582094806552816,0.0,10.0,26.0,0.5909090909090909
P1-n4,D-mismatch,9,20260237,uncoupled,0.0,0.7011430719720761,0.5977138560558478,0.38470449621535036,13.0,26.0,0.5909090909090909
P1-n4,D-mismatch,9,20260237,coupled,0.1,0.6837035340442644,0.6325929319114711,0.4630847646282648,13.0,27.0,0.6136363636363636
P1-n4,D-mismatch,9,20260237,coupled,0.3,0.6489884679396203,0.7020230641207595,0.6230681320802789,13.0,30.0,0.6818181818181818
P1-n4,D-mismatch,9,20260237,coupled,0.5,0.6140554979566868,0.7718890040866265,0.7869459773379249,13.0,32.0,0.7272727272727273
P1-n4,D-dependent,10,20260238,uncoupled,0.0,0.8011032079005205,0.39779358419895905,0.3723349184000244,7.0,18.0,0.4090909090909091
P1-n4,D-dependent,10,20260238,coupled,0.1,0.8102407037342513,0.3795185925314974,0.28182089834962076,10.0,23.0,0.5227272727272727
P1-n4,D-dependent,10,20260238,coupled,0.3,0.8181068948757375,0.36378621024852503,0.11169408264248742,6.0,23.0,0.5227272727272727
P1-n4,D-dependent,10,20260238,coupled,0.5,0.8263419637195569,0.3473160725608862,0.0,12.0,22.0,0.5
P1-n4,D-independent,10,20260238,uncoupled,0.0,0.7229838443934904,0.5540323112130192,0.0,10.0,18.0,0.4090909090909091
P1-n4,D-independent,10,20260238,coupled,0.1,0.7229838443934904,0.5540323112130192,0.0,10.0,18.0,0.4090909090909091
P1-n4,D-independent,10,20260238,coupled,0.3,0.7229838443934904,0.5540323112130192,0.0,10.0,18.0,0.4090909090909091
P1-n4,D-independent,10,20260238,coupled,0.5,0.7229838443934904,0.5540323112130192,0.0,10.0,18.0,0.4090909090909091
P1-n4,D-mismatch,10,20260238,uncoupled,0.0,0.8011032079005205,0.39779358419895905,0.3723349184000244,7.0,18.0,0.4090909090909091
P1-n4,D-mismatch,10,20260238,coupled,0.1,0.790696831504942,0.418606336990116,0.4460409785746738,7.0,18.0,0.4090909090909091
P1-n4,D-mismatch,10,20260238,coupled,0.3,0.7583581686621933,0.4832836626756134,0.5835602095657535,7.0,15.0,0.3409090909090909
P1-n4,D-mismatch,10,20260238,coupled,0.5,0.7187346500242369,0.5625306999515262,0.7167334202464102,13.0,11.0,0.25
P1-n4,D-dependent,11,20260239,uncoupled,0.0,0.8981897007286933,0.2036205985426134,0.1783281264478369,4.0,28.0,0.6363636363636364
P1-n4,D-dependent,11,20260239,coupled,0.1,0.8954683314768017,0.20906333704639649,0.1393977252597722,4.0,28.0,0.6363636363636364
P1-n4,D-dependent,11,20260239,coupled,0.3,0.8830630775753607,0.2338738448492785,0.061572657779895845,3.0,26.0,0.5909090909090909
P1-n4,D-dependent,11,20260239,coupled,0.5,0.8640476799358773,0.27190464012824545,0.0,3.0,25.0,0.5681818181818182
P1-n4,D-independent,11,20260239,uncoupled,0.0,0.8675863176603773,0.2648273646792455,0.0,7.0,28.0,0.6363636363636364
P1-n4,D-independent,11,20260239,coupled,0.1,0.8675863176603773,0.2648273646792455,0.0,7.0,28.0,0.6363636363636364
P1-n4,D-independent,11,20260239,coupled,0.3,0.8675863176603773,0.2648273646792455,0.0,7.0,28.0,0.6363636363636364
P1-n4,D-independent,11,20260239,coupled,0.5,0.8675863176603773,0.2648273646792455,0.0,7.0,28.0,0.6363636363636364
P1-n4,D-mismatch,11,20260239,uncoupled,0.0,0.8981897007286933,0.2036205985426134,0.1783281264478369,4.0,28.0,0.6363636363636364
P1-n4,D-mismatch,11,20260239,coupled,0.1,0.8966354928748832,0.20672901425023368,0.21717240476681954,4.0,28.0,0.6363636363636364
P1-n4,D-mismatch,11,20260239,coupled,0.3,0.8884144486813992,0.22317110263720152,0.29451279559962495,4.0,33.0,0.75
P1-n4,D-mismatch,11,20260239,coupled,0.5,0.8718863052609375,0.2562273894781251,0.3826809159094903,4.0,32.0,0.7272727272727273
P1-n4,D-dependent,12,20260240,uncoupled,0.0,0.7629406056863747,0.4741187886272506,0.14157637123005296,9.0,22.0,0.5
P1-n4,D-dependent,12,20260240,coupled,0.1,0.7734163487503304,0.4531673024993393,0.10914754271108999,9.0,24.0,0.5454545454545454
P1-n4,D-dependent,12,20260240,coupled,0.3,0.7809871518773038,0.4380256962453923,0.08063621368878279,9.0,21.0,0.4772727272727273
P1-n4,D-dependent,12,20260240,coupled,0.5,0.7674059542887629,0.46518809142247425,0.0,9.0,22.0,0.5
P1-n4,D-independent,12,20260240,uncoupled,0.0,0.7554142082789905,0.48917158344201894,0.0,9.0,22.0,0.5
P1-n4,D-independent,12,20260240,coupled,0.1,0.7554142082789905,0.48917158344201894,0.0,9.0,22.0,0.5
P1-n4,D-independent,12,20260240,coupled,0.3,0.7554142082789905,0.48917158344201894,0.0,9.0,22.0,0.5
P1-n4,D-independent,12,20260240,coupled,0.5,0.7554142082789905,0.48917158344201894,0.0,9.0,22.0,0.5
P1-n4,D-mismatch,12,20260240,uncoupled,0.0,0.7629406056863747,0.4741187886272506,0.14157637123005296,9.0,22.0,0.5
P1-n4,D-mismatch,12,20260240,coupled,0.1,0.7455097096283725,0.508980580743255,0.1792097243039998,10.0,24.0,0.5454545454545454
P1-n4,D-mismatch,12,20260240,coupled,0.3,0.704369253011343,0.5912614939773141,0.2752353754101975,13.0,23.0,0.5227272727272727
P1-n4,D-mismatch,12,20260240,coupled,0.5,0.658215679333954,0.6835686413320922,0.38330356396167176,13.0,24.0,0.5454545454545454
P1-n4,D-dependent,13,20260241,uncoupled,0.0,0.8364587009219464,0.32708259815610713,0.25277031059256744,9.0,22.0,0.5
P1-n4,D-dependent,13,20260241,coupled,0.1,0.8454055314769353,0.3091889370461293,0.2077293969077559,9.0,22.0,0.5
P1-n4,D-dependent,13,20260241,coupled,0.3,0.8459661638886556,0.3080676722226887,0.11704228797653524,6.0,24.0,0.5454545454545454
P1-n4,D-dependent,13,20260241,coupled,0.5,0.8308498430890772,0.33830031382184567,0.0,6.0,23.0,0.5227272727272727
P1-n4,D-independent,13,20260241,uncoupled,0.0,0.8341507998285363,0.33169840034292736,0.0,6.0,22.0,0.5
P1-n4,D-independent,13,20260241,coupled,0.1,0.8341507998285363,0.33169840034292736,0.0,6.0,22.0,0.5
P1-n4,D-independent,13,20260241,coupled,0.3,0.8341507998285363,0.33169840034292736,0.0,6.0,22.0,0.5
P1-n4,D-independent,13,20260241,coupled,0.5,0.8341507998285363,0.33169840034292736,0.0,6.0,22.0,0.5
P1-n4,D-mismatch,13,20260241,uncoupled,0.0,0.8364587009219464,0.32708259815610713,0.25277031059256744,9.0,22.0,0.5
P1-n4,D-mismatch,13,20260241,coupled,0.1,0.8207988842667608,0.35840223146647826,0.2997987328689291,9.0,22.0,0.5
P1-n4,D-mismatch,13,20260241,coupled,0.3,0.7815961728975835,0.4368076542048329,0.4020511669310316,10.0,23.0,0.5227272727272727
P1-n4,D-mismatch,13,20260241,coupled,0.5,0.7396231692628217,0.5207536614743565,0.5193260616667269,13.0,20.0,0.45454545454545453
P1-n4,D-dependent,14,20260242,uncoupled,0.0,0.6995157059730139,0.6009685880539721,0.19378661349968282,9.0,18.0,0.4090909090909091
P1-n4,D-dependent,14,20260242,coupled,0.1,0.7025908267722232,0.5948183464555535,0.18199964995661988,9.0,17.0,0.38636363636363635
P1-n4,D-dependent,14,20260242,coupled,0.3,0.6946500306634782,0.6106999386730437,0.10357309808449354,9.0,20.0,0.45454545454545453
P1-n4,D-dependent,14,20260242,coupled,0.5,0.6857247582015391,0.6285504835969217,0.0,9.0,21.0,0.4772727272727273
P1-n4,D-independent,14,20260242,uncoupled,0.0,0.6958086858599768,0.6083826282800463,0.0,9.0,18.0,0.4090909090909091
P1-n4,D-independent,14,20260242,coupled,0.1,0.6958086858599768,0.6083826282800463,0.0,9.0,18.0,0.4090909090909091
P1-n4,D-independent,14,20260242,coupled,0.3,0.6958086858599768,0.6083826282800463,0.0,9.0,18.0,0.4090909090909091
P1-n4,D-independent,14,20260242,coupled,0.5,0.6958086858599768,0.6083826282800463,0.0,9.0,18.0,0.4090909090909091
P1-n4,D-mismatch,14,20260242,uncoupled,0.0,0.6995157059730139,0.6009685880539721,0.19378661349968282,9.0,18.0,0.4090909090909091
P1-n4,D-mismatch,14,20260242,coupled,0.1,0.6900390118603932,0.6199219762792137,0.23973550144839323,9.0,15.0,0.3409090909090909
P1-n4,D-mismatch,14,20260242,coupled,0.3,0.6710814535456311,0.6578370929087377,0.3905268217778144,13.0,15.0,0.3409090909090909
P1-n4,D-mismatch,14,20260242,coupled,0.5,0.6520946884803245,0.6958106230393509,0.5072187070687207,13.0,23.0,0.5227272727272727
P2-n5,D-dependent,0,20261228,uncoupled,0.0,0.5766790936240191,0.8466418127519618,0.6555868770029706,13.0,30.0,0.5454545454545454
P2-n5,D-dependent,0,20261228,coupled,0.1,0.6136573517042889,0.7726852965914223,0.5377137735822729,13.0,33.0,0.6
P2-n5,D-dependent,0,20261228,coupled,0.3,0.6950474817116213,0.6099050365767573,0.27867354086490354,13.0,31.0,0.5636363636363636
P2-n5,D-dependent,0,20261228,coupled,0.5,0.7805224074626765,0.4389551850746469,0.0,12.0,30.0,0.5454545454545454
P2-n5,D-independent,0,20261228,uncoupled,0.0,0.7984387028564375,0.403122594287125,0.0,11.0,30.0,0.5454545454545454
P2-n5,D-independent,0,20261228,coupled,0.1,0.7984387028564375,0.403122594287125,0.0,11.0,30.0,0.5454545454545454
P2-n5,D-independent,0,20261228,coupled,0.3,0.7984387028564375,0.403122594287125,0.0,11.0,30.0,0.5454545454545454
P2-n5,D-independent,0,20261228,coupled,0.5,0.7984387028564375,0.403122594287125,0.0,11.0,30.0,0.5454545454545454
P2-n5,D-mismatch,0,20261228,uncoupled,0.0,0.5766790936240191,0.8466418127519618,0.6555868770029706,13.0,30.0,0.5454545454545454
P2-n5,D-mismatch,0,20261228,coupled,0.1,0.5503007685124195,0.899398462975161,0.720071538410489,13.0,28.0,0.509090909090909
P2-n5,D-mismatch,0,20261228,coupled,0.3,0.5046355299183474,0.9907289401633051,0.8252296088493786,13.0,27.0,0.4909090909090909
P2-n5,D-mismatch,0,20261228,coupled,0.5,0.4646850559672272,1.0706298880655456,0.9085695254894409,13.0,25.0,0.45454545454545453
P2-n5,D-dependent,1,20261229,uncoupled,0.0,0.6993661241013331,0.6012677517973336,0.16017025749601294,10.0,22.0,0.4
P2-n5,D-dependent,1,20261229,coupled,0.1,0.709440302596809,0.5811193948063819,0.13709997981205885,10.0,19.0,0.34545454545454546
P2-n5,D-dependent,1,20261229,coupled,0.3,0.7293108771410051,0.5413782457179899,0.07796135808515768,10.0,19.0,0.34545454545454546
P2-n5,D-dependent,1,20261229,coupled,0.5,0.7428024487746678,0.5143951024506644,0.0,9.0,23.0,0.41818181818181815
P2-n5,D-independent,1,20261229,uncoupled,0.0,0.7288301129362573,0.5423397741274852,0.0,10.0,22.0,0.4
P2-n5,D-independent,1,20261229,coupled,0.1,0.7288301129362573,0.5423397741274852,0.0,10.0,22.0,0.4
P2-n5,D-independent,1,20261229,coupled,0.3,0.7288301129362573,0.5423397741274852,0.0,10.0,22.0,0.4
P2-n5,D-independent,1,20261229,coupled,0.5,0.7288301129362573,0.5423397741274852,0.0,10.0,22.0,0.4
P2-n5,D-mismatch,1,20261229,uncoupled,0.0,0.6993661241013331,0.6012677517973336,0.16017025749601294,10.0,22.0,0.4
P2-n5,D-mismatch,1,20261229,coupled,0.1,0.6713237707905253,0.6573524584189493,0.2720002152124899,10.0,24.0,0.43636363636363634
P2-n5,D-mismatch,1,20261229,coupled,0.3,0.6115752034964541,0.7768495930070919,0.48877816757789466,13.0,25.0,0.45454545454545453
P2-n5,D-mismatch,1,20261229,coupled,0.5,0.554548204998536,0.8909035900029282,0.6743938635607344,13.0,31.0,0.5636363636363636
P2-n5,D-dependent,2,20261230,uncoupled,0.0,0.784384838736042,0.431230322527916,0.503772112237789,13.0,27.0,0.4909090909090909
P2-n5,D-dependent,2,20261230,coupled,0.1,0.7973019064283835,0.405396187143233,0.419179194504958,3.0,27.0,0.4909090909090909
