pattern,condition,stream_id,stream_seed,system,beta,turn,candidate,weight,operator,target,turn_violations,turn_opportunities
P2-n5,D-dependent,10,20261238,uncoupled,0.0,1,4,0.175,sigma,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,2,0,0.15,sigma,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,2,1,0.4,sigma,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,2,2,0.15,sigma,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,2,3,0.15,sigma,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,2,4,0.15,sigma,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,3,0,0.25,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,3,1,0.35294117647058826,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,3,2,0.1323529411764706,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,3,3,0.1323529411764706,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,3,4,0.1323529411764706,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,4,0,0.15,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,4,1,0.4,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,4,2,0.15,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,4,3,0.15,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,4,4,0.15,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,5,0,0.17500000000000002,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,5,1,0.30000000000000004,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,5,2,0.17500000000000002,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,5,3,0.17500000000000002,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,5,4,0.17500000000000002,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,6,0,0.07500000000000001,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,6,1,0.33636363636363636,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,6,2,0.1962121212121212,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,6,3,0.1962121212121212,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,6,4,0.1962121212121212,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,7,0,0.06566918001885017,sigma,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,7,1,0.2945163225087825,sigma,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,7,2,0.296212121212121,sigma,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,7,3,0.17180118813012313,sigma,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,7,4,0.17180118813012313,sigma,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,8,0,0.07500000000000004,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,8,1,0.3363636363636365,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,8,2,0.19621212121212098,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,8,3,0.19621212121212128,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,8,4,0.19621212121212128,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,9,0,0.17500000000000004,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,9,1,0.30000000000000004,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,9,2,0.17499999999999977,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,9,3,0.17500000000000004,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,9,4,0.17500000000000004,sigma,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,10,0,0.07500000000000026,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,10,1,0.33636363636363636,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,10,2,0.19621212121212092,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,10,3,0.19621212121212125,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,10,4,0.19621212121212125,delta,0,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,11,0,0.08433081998115013,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,11,1,0.37821095021849016,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,11,2,0.09621212121212103,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,11,3,0.22062305429411933,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,11,4,0.22062305429411933,delta,2,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,12,0,0.09789342935981048,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,12,1,0.2782109502184902,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,12,2,0.11168555569057138,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,12,3,0.256105032365564,delta,1,2,3
P2-n5,D-dependent,10,20261238,uncoupled,0.0,12,4,0.256105032365564,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,1,0,0.17856701667696107,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,1,1,0.30000000000000004,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,1,2,0.18245830759728227,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,1,3,0.16602841260037057,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,1,4,0.17294626312538602,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,2,0,0.15650487668241952,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,2,1,0.4,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,2,2,0.16360110579051357,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,2,3,0.13363924955633874,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,2,4,0.14625476797072814,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,3,0,0.2565048766824196,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,3,1,0.35823944044959766,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,3,2,0.135626406500565,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,3,3,0.11648381991038181,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,3,4,0.13314545645703593,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,4,0,0.1565048766824196,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,4,1,0.39904185373726675,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,4,2,0.1650531040523513,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,4,3,0.13386128997113053,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,4,4,0.14553887555683184,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,5,0,0.17777612998328887,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,5,1,0.29904185373726677,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,5,2,0.18257382863839683,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,5,3,0.16812487489255365,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,5,4,0.1724833127484939,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,6,0,0.07777612998328887,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,6,1,0.32685033980225975,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,6,2,0.2162502422467179,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,6,3,0.1907766936466356,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,6,4,0.18834659432109782,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,7,0,0.06703993227263172,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,7,1,0.2873347414972171,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,7,2,0.31625024224671794,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,7,3,0.1739234888541313,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,7,4,0.15545159512930198,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,8,0,0.07792740015740225,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,8,1,0.32644306962834513,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,8,2,0.21625024224671793,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,8,3,0.18938270789630607,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,8,4,0.18999658007122863,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,9,0,0.17792740015740227,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,9,1,0.2977789402512606,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,9,2,0.1837718478307931,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,9,3,0.16712206334949414,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,9,4,0.17339974841104988,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,10,0,0.07792740015740227,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,10,1,0.32542446431101346,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,10,2,0.2176144831122923,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,10,3,0.18964296294703714,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,10,4,0.18939068947225488,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,11,0,0.08896791020809752,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,11,1,0.3641086838092419,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,11,2,0.11761448311229242,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,11,3,0.20395253857664827,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,11,4,0.2253563842937199,delta,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,12,0,0.096884195897851,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,12,1,0.2641086838092419,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,12,2,0.1252518517970792,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,12,3,0.24900414254089462,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.1,12,4,0.2647511259549333,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,1,0,0.18545564272782136,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,1,1,0.30000000000000004,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,1,2,0.19686179843089924,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,1,3,0.14870247435123715,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,1,4,0.16898008449004223,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,2,0,0.16880354926107458,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,2,1,0.4,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,2,2,0.18931651209133776,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,2,3,0.10270622458578216,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,2,4,0.13917371406180556,sigma,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,3,0,0.26880354926107436,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,3,1,0.36827889995105145,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,3,2,0.1406064277522923,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,3,3,0.08735458523920897,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,3,4,0.13495653779637284,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,4,0,0.16880354926107435,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,4,1,0.39659035043355434,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,4,2,0.19470751328350155,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,4,3,0.10332885719039724,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,4,4,0.13656972983147256,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,5,0,0.1826748904701084,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,5,1,0.2965903504335543,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,5,2,0.19785130643882645,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,5,3,0.1557885606608554,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,5,4,0.16709489199665545,delta,1,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,6,0,0.0826748904701084,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,6,1,0.3065293487254542,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,6,2,0.2579909938460628,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,6,3,0.18116659414770822,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,6,4,0.1716381728106665,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,7,0,0.06888696152890345,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,7,1,0.2716564978222022,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,7,2,0.3579909938460628,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,7,3,0.1784494161158108,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,7,4,0.12301613068702075,sigma,2,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,8,0,0.08331539610390137,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,8,1,0.3049708976845293,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,8,2,0.25799099384606294,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,8,3,0.17591392402589037,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,8,4,0.177808788339616,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,9,0,0.18331539610390138,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,9,1,0.2920229842574121,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,9,2,0.20217938520868364,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,9,3,0.15199802532827278,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,9,4,0.17048420910173018,sigma,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,10,0,0.08331539610390148,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,10,1,0.3012522454134256,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,10,2,0.2630540600699388,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,10,3,0.17677870000541704,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,10,4,0.1755995984073171,delta,0,2,3
P2-n5,D-dependent,10,20261238,coupled,0.3,11,0,0.09842738672439717,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,11,1,0.3328572930889044,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,11,2,0.16305406006993892,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,11,3,0.16985770181679027,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,11,4,0.2358035582999693,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.3,12,0,0.09480820566170153,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.3,12,1,0.23285729308890415,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.3,12,2,0.1562219729547777,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.3,12,3,0.23286341567507965,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.3,12,4,0.2832491126195369,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,1,0,0.1920353982300885,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,1,1,0.30000000000000004,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,1,2,0.21061946902654866,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,1,3,0.13215339233038345,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,1,4,0.16519174041297935,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,2,0,0.1802290821913754,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,2,1,0.4,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,2,2,0.21320626276378488,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,2,3,0.07396927812472251,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,2,4,0.13259537692011722,sigma,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,3,0,0.28022908219137543,sigma,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,3,1,0.37761645280395617,sigma,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,3,2,0.1437484275786602,sigma,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,3,3,0.06138904708115819,sigma,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,3,4,0.13701699034485007,sigma,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,4,0,0.18022908219137543,delta,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,4,1,0.393400307241238,delta,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,4,2,0.22406386046425728,delta,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,4,3,0.07485814741646153,delta,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,4,4,0.12744860268666777,delta,0,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,5,0,0.18670252450487307,delta,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,5,1,0.2934003072412381,delta,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,5,2,0.21366577983829924,delta,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,5,3,0.14515967854471765,delta,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,5,4,0.16107170987087197,delta,1,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,6,0,0.08670252450487306,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,6,1,0.28431851204512215,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,6,2,0.30252426230059515,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,6,3,0.17311883650812374,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,6,4,0.15333586464128593,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,7,0,0.06953602938657306,sigma,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,7,1,0.2540906564092233,sigma,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,7,2,0.4025242623005951,sigma,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,7,3,0.18295289796513603,sigma,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,7,4,0.09089615393847249,sigma,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,8,0,0.08818515085041001,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,8,1,0.2810198631540208,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,8,2,0.30252426230059515,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,8,3,0.16226905258098354,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,8,4,0.16600167111399058,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,9,0,0.18818515085041002,sigma,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,9,1,0.28435493806800294,sigma,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,9,2,0.22215969510593092,sigma,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,9,3,0.13731928215168954,sigma,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,9,4,0.16798093382396662,sigma,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,10,0,0.08818515085040979,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,10,1,0.27361661033915013,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,10,2,0.3127521375675018,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,10,3,0.16381961004654905,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,10,4,0.16162649119638914,delta,0,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,11,0,0.1085170824038472,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,11,1,0.29670835532724255,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,11,2,0.2127521375675018,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,11,3,0.13390901389517787,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,11,4,0.24811341080623056,delta,2,1,3
P2-n5,D-dependent,10,20261238,coupled,0.5,12,0,0.09311476845344999,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,12,1,0.19670835532724254,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,12,2,0.19323359037377774,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,12,3,0.21302445514533133,delta,1,0,3
P2-n5,D-dependent,10,20261238,coupled,0.5,12,4,0.3039188307001985,delta,1,0,3
P2-n5,D-independent,10,20261238,uncoupled,0.0,1,0,0.175,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,1,1,0.30000000000000004,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,1,2,0.175,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,1,3,0.175,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,1,4,0.175,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,2,0,0.15,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,2,1,0.4,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,2,2,0.15,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,2,3,0.15,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,2,4,0.15,sigma,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,3,0,0.25,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,3,1,0.35294117647058826,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,3,2,0.1323529411764706,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,3,3,0.1323529411764706,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,3,4,0.1323529411764706,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,4,0,0.15,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,4,1,0.4,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,4,2,0.15,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,4,3,0.15,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,4,4,0.15,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,5,0,0.17500000000000002,delta,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,5,1,0.30000000000000004,delta,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,5,2,0.17500000000000002,delta,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,5,3,0.17500000000000002,delta,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,5,4,0.17500000000000002,delta,1,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,6,0,0.07500000000000001,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,6,1,0.33636363636363636,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,6,2,0.1962121212121212,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,6,3,0.1962121212121212,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,6,4,0.1962121212121212,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,7,0,0.06566918001885017,sigma,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,7,1,0.2945163225087825,sigma,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,7,2,0.296212121212121,sigma,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,7,3,0.17180118813012313,sigma,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,7,4,0.17180118813012313,sigma,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,8,0,0.07500000000000004,delta,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,8,1,0.3363636363636365,delta,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,8,2,0.19621212121212098,delta,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,8,3,0.19621212121212128,delta,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,8,4,0.19621212121212128,delta,2,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,9,0,0.17500000000000004,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,9,1,0.30000000000000004,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,9,2,0.17499999999999977,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,9,3,0.17500000000000004,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,9,4,0.17500000000000004,sigma,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,10,0,0.07500000000000026,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,10,1,0.33636363636363636,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,10,2,0.19621212121212092,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,10,3,0.19621212121212125,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,10,4,0.19621212121212125,delta,0,0,0
P2-n5,D-independent,10,20261238,uncoupled,0.0,11,0,0.08433081998115013,delta,2,0,0
