pattern,condition,stream_id,stream_seed,system,beta,turn,candidate,weight,distance_to_ref_final,operator,target
P2-n5,D-dependent,7,20261235,coupled,0.5,4,4,0.4036153995028273,0.5462033048116148,delta,2
P2-n5,D-dependent,7,20261235,coupled,0.5,5,0,1.0000000001110223e-06,0.3716518897631041,delta,0
P2-n5,D-dependent,7,20261235,coupled,0.5,5,1,0.08591980988942852,0.3716518897631041,delta,0
P2-n5,D-dependent,7,20261235,coupled,0.5,5,2,0.12377078045400704,0.3716518897631041,delta,0
P2-n5,D-dependent,7,20261235,coupled,0.5,5,3,0.3628374513185592,0.3716518897631041,delta,0
P2-n5,D-dependent,7,20261235,coupled,0.5,5,4,0.42747095833800514,0.3716518897631041,delta,0
P2-n5,D-dependent,7,20261235,coupled,0.5,6,0,1.177983346827313e-06,0.5720720101146888,delta,2
P2-n5,D-dependent,7,20261235,coupled,0.5,6,1,0.06292764643344144,0.5720720101146888,delta,2
P2-n5,D-dependent,7,20261235,coupled,0.5,6,2,0.023770780454007143,0.5720720101146888,delta,2
P2-n5,D-dependent,7,20261235,coupled,0.5,6,3,0.36262739114276676,0.5720720101146888,delta,2
P2-n5,D-dependent,7,20261235,coupled,0.5,6,4,0.5506730039864378,0.5720720101146888,delta,2
P2-n5,D-dependent,7,20261235,coupled,0.5,7,0,1.008258247318983e-06,0.38241641177370694,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,7,1,0.0816783291528671,0.38241641177370694,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,7,2,0.12377078045400715,0.38241641177370694,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,7,3,0.3574551903132577,0.38241641177370694,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,7,4,0.43709469182162075,0.38241641177370694,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,8,0,0.04991647785321374,0.6021679199028064,delta,3
P2-n5,D-dependent,7,20261235,coupled,0.5,8,1,0.10192479354332243,0.6021679199028064,delta,3
P2-n5,D-dependent,7,20261235,coupled,0.5,8,2,0.11389502638945742,0.6021679199028064,delta,3
P2-n5,D-dependent,7,20261235,coupled,0.5,8,3,0.2574551903132577,0.6021679199028064,delta,3
P2-n5,D-dependent,7,20261235,coupled,0.5,8,4,0.47680851190074874,0.6021679199028064,delta,3
P2-n5,D-dependent,7,20261235,coupled,0.5,9,0,0.008065088583370949,0.3918313165296555,sigma,3
P2-n5,D-dependent,7,20261235,coupled,0.5,9,1,0.08289561081430596,0.3918313165296555,sigma,3
P2-n5,D-dependent,7,20261235,coupled,0.5,9,2,0.11906332807603286,0.3918313165296555,sigma,3
P2-n5,D-dependent,7,20261235,coupled,0.5,9,3,0.3574551903132577,0.3918313165296555,sigma,3
P2-n5,D-dependent,7,20261235,coupled,0.5,9,4,0.4325207822130326,0.3918313165296555,sigma,3
P2-n5,D-dependent,7,20261235,coupled,0.5,10,0,1.11531584492261e-06,0.49960860802031615,delta,1
P2-n5,D-dependent,7,20261235,coupled,0.5,10,1,1e-06,0.49960860802031615,delta,1
P2-n5,D-dependent,7,20261235,coupled,0.5,10,2,0.08194369625747977,0.49960860802031615,delta,1
P2-n5,D-dependent,7,20261235,coupled,0.5,10,3,0.43565690676615876,0.49960860802031615,delta,1
P2-n5,D-dependent,7,20261235,coupled,0.5,10,4,0.4823972816605166,0.49960860802031615,delta,1
P2-n5,D-dependent,7,20261235,coupled,0.5,11,0,9.449383262958414e-07,0.2445384225353656,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,11,1,0.027536092742475263,0.2445384225353656,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,11,2,0.18194369625747978,0.2445384225353656,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,11,3,0.4157033349573547,0.2445384225353656,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,11,4,0.374815931104364,0.2445384225353656,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,12,0,7.839107853652424e-07,0.0,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,12,1,0.049805304010158064,0.0,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,12,2,0.2819436962574798,0.0,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,12,3,0.39049048039663853,0.0,sigma,2
P2-n5,D-dependent,7,20261235,coupled,0.5,12,4,0.2777597354249383,0.0,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,1,0,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,1,1,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,1,2,0.1,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,1,3,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,1,4,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,2,0,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,2,1,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,2,2,0.08709677419354839,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,2,3,0.325,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,2,4,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,3,0,0.09596774193548388,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,3,1,0.2203408612935581,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,3,2,0.09792927168602582,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,3,3,0.36542126379137413,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,3,4,0.2203408612935581,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,4,0,0.10638594397926135,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,4,1,0.24426093657259784,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,4,2,1.0000000001110223e-06,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,4,3,0.4050911828755429,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,4,4,0.24426093657259784,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,5,0,0.006385943979261344,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,5,1,0.2715949892239506,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,5,2,1.111905133358816e-06,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,5,3,0.45042296566770407,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,5,4,0.2715949892239506,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,uncoupled,0.0,6,0,0.006385944693882051,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,6,1,0.27159501961685784,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,6,2,1.0000000001110223e-06,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,6,3,0.45042301607240215,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,6,4,0.27159501961685784,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,7,0,0.005747349585898738,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,7,1,0.24443549049564295,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,7,2,0.10000100000000012,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,7,3,0.4053806694228153,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,7,4,0.24443549049564295,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,8,0,0.0067139090787292025,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,8,1,0.28554338556834,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,8,2,0.11681865036177548,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,8,3,0.3053806694228153,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,8,4,0.28554338556834,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,9,0,0.005747349585898739,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,9,1,0.24443549049564295,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,9,2,0.10000100000000013,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,9,3,0.40538066942281525,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,9,4,0.24443549049564295,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,uncoupled,0.0,10,0,0.006508019193007329,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,uncoupled,0.0,10,1,0.14443549049564294,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,uncoupled,0.0,10,2,0.11323626962186205,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,uncoupled,0.0,10,3,0.45903335748895285,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,uncoupled,0.0,10,4,0.27678686320053486,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,uncoupled,0.0,11,0,0.0057741124070101,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,11,1,0.12814755656829885,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,11,2,0.21323626962186204,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,11,3,0.407268344807028,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,11,4,0.24557371659580102,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,12,0,0.00504020562101287,0.0,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,12,1,0.11185962264095475,0.0,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,12,2,0.313236269621862,0.0,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,12,3,0.3555033321251032,0.0,sigma,2
P2-n5,D-independent,7,20261235,uncoupled,0.0,12,4,0.2143605699910672,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,1,0,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,1,1,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,1,2,0.1,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,1,3,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,1,4,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,2,0,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,2,1,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,2,2,0.08709677419354839,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,2,3,0.325,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,2,4,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,3,0,0.09596774193548388,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,3,1,0.2203408612935581,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,3,2,0.09792927168602582,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,3,3,0.36542126379137413,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,3,4,0.2203408612935581,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,4,0,0.10638594397926135,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,4,1,0.24426093657259784,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,4,2,1.0000000001110223e-06,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,4,3,0.4050911828755429,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,4,4,0.24426093657259784,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,5,0,0.006385943979261344,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,5,1,0.2715949892239506,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,5,2,1.111905133358816e-06,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,5,3,0.45042296566770407,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,5,4,0.2715949892239506,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.1,6,0,0.006385944693882051,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,6,1,0.27159501961685784,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,6,2,1.0000000001110223e-06,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,6,3,0.45042301607240215,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,6,4,0.27159501961685784,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.1,7,0,0.005747349585898738,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,7,1,0.24443549049564295,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,7,2,0.10000100000000012,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,7,3,0.4053806694228153,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,7,4,0.24443549049564295,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,8,0,0.0067139090787292025,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.1,8,1,0.28554338556834,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.1,8,2,0.11681865036177548,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.1,8,3,0.3053806694228153,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.1,8,4,0.28554338556834,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.1,9,0,0.005747349585898739,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,9,1,0.24443549049564295,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,9,2,0.10000100000000013,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,9,3,0.40538066942281525,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,9,4,0.24443549049564295,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.1,10,0,0.006508019193007329,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.1,10,1,0.14443549049564294,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.1,10,2,0.11323626962186205,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.1,10,3,0.45903335748895285,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.1,10,4,0.27678686320053486,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.1,11,0,0.0057741124070101,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,11,1,0.12814755656829885,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,11,2,0.21323626962186204,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,11,3,0.407268344807028,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,11,4,0.24557371659580102,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,12,0,0.00504020562101287,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,12,1,0.11185962264095475,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,12,2,0.313236269621862,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,12,3,0.3555033321251032,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.1,12,4,0.2143605699910672,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,1,0,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,1,1,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,1,2,0.1,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,1,3,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,1,4,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,2,0,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,2,1,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,2,2,0.08709677419354839,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,2,3,0.325,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,2,4,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,3,0,0.09596774193548388,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,3,1,0.2203408612935581,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,3,2,0.09792927168602582,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,3,3,0.36542126379137413,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,3,4,0.2203408612935581,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,4,0,0.10638594397926135,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,4,1,0.24426093657259784,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,4,2,1.0000000001110223e-06,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,4,3,0.4050911828755429,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,4,4,0.24426093657259784,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,5,0,0.006385943979261344,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,5,1,0.2715949892239506,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,5,2,1.111905133358816e-06,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,5,3,0.45042296566770407,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,5,4,0.2715949892239506,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.3,6,0,0.006385944693882051,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,6,1,0.27159501961685784,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,6,2,1.0000000001110223e-06,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,6,3,0.45042301607240215,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,6,4,0.27159501961685784,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.3,7,0,0.005747349585898738,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,7,1,0.24443549049564295,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,7,2,0.10000100000000012,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,7,3,0.4053806694228153,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,7,4,0.24443549049564295,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,8,0,0.0067139090787292025,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.3,8,1,0.28554338556834,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.3,8,2,0.11681865036177548,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.3,8,3,0.3053806694228153,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.3,8,4,0.28554338556834,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.3,9,0,0.005747349585898739,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,9,1,0.24443549049564295,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,9,2,0.10000100000000013,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,9,3,0.40538066942281525,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,9,4,0.24443549049564295,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.3,10,0,0.006508019193007329,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.3,10,1,0.14443549049564294,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.3,10,2,0.11323626962186205,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.3,10,3,0.45903335748895285,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.3,10,4,0.27678686320053486,0.3999999999999999,delta,1
P2-n5,D-independent,7,20261235,coupled,0.3,11,0,0.0057741124070101,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,11,1,0.12814755656829885,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,11,2,0.21323626962186204,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,11,3,0.407268344807028,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,11,4,0.24557371659580102,0.1999999999999999,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,12,0,0.00504020562101287,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,12,1,0.11185962264095475,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,12,2,0.313236269621862,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,12,3,0.3555033321251032,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.3,12,4,0.2143605699910672,0.0,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.5,1,0,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,1,1,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,1,2,0.1,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,1,3,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,1,4,0.225,0.6874792034939304,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,2,0,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,2,1,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,2,2,0.08709677419354839,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,2,3,0.325,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,2,4,0.19596774193548389,0.5500713112180002,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,3,0,0.09596774193548388,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,3,1,0.2203408612935581,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,3,2,0.09792927168602582,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,3,3,0.36542126379137413,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,3,4,0.2203408612935581,0.4306139958716724,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,4,0,0.10638594397926135,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,4,1,0.24426093657259784,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,4,2,1.0000000001110223e-06,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,4,3,0.4050911828755429,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,4,4,0.24426093657259784,0.6264705392437239,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,5,0,0.006385943979261344,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,5,1,0.2715949892239506,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,5,2,1.111905133358816e-06,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,5,3,0.45042296566770407,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,5,4,0.2715949892239506,0.6264703154334572,delta,0
P2-n5,D-independent,7,20261235,coupled,0.5,6,0,0.006385944693882051,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,6,1,0.27159501961685784,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,6,2,1.0000000001110223e-06,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,6,3,0.45042301607240215,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,6,4,0.27159501961685784,0.6264705392437238,delta,2
P2-n5,D-independent,7,20261235,coupled,0.5,7,0,0.005747349585898738,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.5,7,1,0.24443549049564295,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.5,7,2,0.10000100000000012,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.5,7,3,0.4053806694228153,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.5,7,4,0.24443549049564295,0.4264705392437238,sigma,2
P2-n5,D-independent,7,20261235,coupled,0.5,8,0,0.0067139090787292025,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.5,8,1,0.28554338556834,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.5,8,2,0.11681865036177548,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.5,8,3,0.3053806694228153,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.5,8,4,0.28554338556834,0.4930805639247489,delta,3
P2-n5,D-independent,7,20261235,coupled,0.5,9,0,0.005747349585898739,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,9,1,0.24443549049564295,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,9,2,0.10000100000000013,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,9,3,0.40538066942281525,0.42647053924372375,sigma,3
P2-n5,D-independent,7,20261235,coupled,0.5,9,4,0.24443549049564295,0.42647053924372375,sigma,3
